Cntry,CntryCo,AttName,AttCode,Year,AttValue
Belgium,BEL,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Belgium,BEL,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,27.18482971
Belgium,BEL,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,18.88048935
Belize,BLZ,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,95.29685974
Belize,BLZ,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,96.28333282
Belize,BLZ,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,97.12892914
Belize,BLZ,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Belize,BLZ,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Belize,BLZ,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Belize,BLZ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Belize,BLZ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Belize,BLZ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Belize,BLZ,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Belize,BLZ,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Belize,BLZ,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Benin,BEN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,..
Benin,BEN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,87.62329865
Benin,BEN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,93.31217957
Benin,BEN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Benin,BEN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Benin,BEN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Benin,BEN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Benin,BEN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Benin,BEN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Benin,BEN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Benin,BEN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Benin,BEN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Bermuda,BMU,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,..
Bermuda,BMU,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,..
Bermuda,BMU,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,..
Bermuda,BMU,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Bermuda,BMU,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Bermuda,BMU,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Bermuda,BMU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Bermuda,BMU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Bermuda,BMU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Bermuda,BMU,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Bermuda,BMU,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Bermuda,BMU,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Bhutan,BTN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,..
Bhutan,BTN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,82.06375885
Bhutan,BTN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,86.51454926
Bhutan,BTN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Bhutan,BTN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Bhutan,BTN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Bhutan,BTN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Bhutan,BTN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Bhutan,BTN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Bhutan,BTN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Bhutan,BTN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Bhutan,BTN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Bolivia,BOL,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,96.67359161
Bolivia,BOL,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,94.96556091
Bolivia,BOL,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,97.97596741
Bolivia,BOL,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,545651
Bolivia,BOL,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,565097
Bolivia,BOL,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,551681
Bolivia,BOL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,90.74347
Bolivia,BOL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,90.69811
Bolivia,BOL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,91.16783
Bolivia,BOL,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Bolivia,BOL,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Bolivia,BOL,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Bosnia and Herzegovina,BIH,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,..
Bosnia and Herzegovina,BIH,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,..
Bosnia and Herzegovina,BIH,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,..
Bosnia and Herzegovina,BIH,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Bosnia and Herzegovina,BIH,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Bosnia and Herzegovina,BIH,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Bosnia and Herzegovina,BIH,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Bosnia and Herzegovina,BIH,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Bosnia and Herzegovina,BIH,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Bosnia and Herzegovina,BIH,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Bosnia and Herzegovina,BIH,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Bosnia and Herzegovina,BIH,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Botswana,BWA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,84.96676636
Botswana,BWA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,84.39090729
Botswana,BWA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,85.00926208
Botswana,BWA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Botswana,BWA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Botswana,BWA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Botswana,BWA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Botswana,BWA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Botswana,BWA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Botswana,BWA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Botswana,BWA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Botswana,BWA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Brazil,BRA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,92.47411346
Brazil,BRA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,98.53830719
Brazil,BRA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,96.58508301
Brazil,BRA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,14124772
Brazil,BRA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,14314818
Brazil,BRA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,14159661
Brazil,BRA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,90.00937
Brazil,BRA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,90.03662
Brazil,BRA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,90.29821
Brazil,BRA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,21.05023003
Brazil,BRA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,22.29640007
Brazil,BRA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,24.59514999
British Virgin Islands,VGB,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,..
British Virgin Islands,VGB,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,..
British Virgin Islands,VGB,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,..
British Virgin Islands,VGB,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
British Virgin Islands,VGB,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
British Virgin Islands,VGB,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
British Virgin Islands,VGB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
British Virgin Islands,VGB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
British Virgin Islands,VGB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
British Virgin Islands,VGB,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
British Virgin Islands,VGB,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
British Virgin Islands,VGB,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,30.44553947
Brunei Darussalam,BRN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,..
Brunei Darussalam,BRN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,..
Brunei Darussalam,BRN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,..
Brunei Darussalam,BRN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Brunei Darussalam,BRN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Brunei Darussalam,BRN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Brunei Darussalam,BRN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Brunei Darussalam,BRN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Brunei Darussalam,BRN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Brunei Darussalam,BRN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,8.236579895
Brunei Darussalam,BRN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,8.898189545
Brunei Darussalam,BRN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,9.697050095
Bulgaria,BGR,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,95.6291275
Bulgaria,BGR,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,97.65157318
Bulgaria,BGR,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,99.05918884
Bulgaria,BGR,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Bulgaria,BGR,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Bulgaria,BGR,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Bulgaria,BGR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Bulgaria,BGR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Bulgaria,BGR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Bulgaria,BGR,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,24.21743965
Bulgaria,BGR,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,27.44235039
Bulgaria,BGR,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,28.21870041
Burkina Faso,BFA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,54.95046997
Burkina Faso,BFA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,60.98583984
Burkina Faso,BFA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,63.84804153
Burkina Faso,BFA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,5427082
Burkina Faso,BFA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Burkina Faso,BFA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Burkina Faso,BFA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,28.72921
Burkina Faso,BFA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Burkina Faso,BFA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Burkina Faso,BFA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Burkina Faso,BFA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,2.101010084
Burkina Faso,BFA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Burundi,BDI,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,78.99456787
Burundi,BDI,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,88.80509949
Burundi,BDI,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,86.84152985
Burundi,BDI,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Burundi,BDI,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,2550906
Burundi,BDI,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Burundi,BDI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Burundi,BDI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,48.08406
Burundi,BDI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Burundi,BDI,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Burundi,BDI,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Burundi,BDI,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Cabo Verde,CPV,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,92.43808746
Cabo Verde,CPV,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,92.5056076
Cabo Verde,CPV,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,93.63353729
Cabo Verde,CPV,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Cabo Verde,CPV,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Cabo Verde,CPV,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Cabo Verde,CPV,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Cabo Verde,CPV,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Cabo Verde,CPV,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Cabo Verde,CPV,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Cabo Verde,CPV,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
