Cntry,CntryCo,Year,Curr,AttCode,AttName,AttValue
Burundi,BDI,2009,Burundi Franc,GCUR,Govt Collective Consumption Overall,"163,300,000,000"
Burundi,BDI,2009,Burundi Franc,ICUR,Domestic Investment,"228,400,000,000"
Burundi,BDI,2009,Burundi Franc,EXPC,Exports of goods and serices,"70,700,000,000"
Burundi,BDI,2009,Burundi Franc,IMPC,Imports of goods and serices,"285,100,000,000"
Burundi,BDI,2009,Burundi Franc,CACUR,Actual Household Consumption,"1,403,933,600,000"
Burundi,BDI,2009,Burundi Franc,GCCUR,Govt Collective Consumption Public Goods,"120,566,423,221"
Belgium,BEL,2007,Euro,POP,Population,"10,392,226"
Belgium,BEL,2007,Euro,CHCUR,Final Consumption,"170,965,000,000"
Belgium,BEL,2007,Euro,GCUR,Govt Collective Consumption Overall,"74,813,000,000"
Belgium,BEL,2007,Euro,ICUR,Domestic Investment,"76,402,000,000"
Belgium,BEL,2007,Euro,EXPC,Exports of goods and serices,"279,437,000,000"
Belgium,BEL,2007,Euro,IMPC,Imports of goods and serices,"266,532,000,000"
Belgium,BEL,2007,Euro,CACUR,Actual Household Consumption,"199,893,697,348"
Belgium,BEL,2007,Euro,GCCUR,Govt Collective Consumption Public Goods,"45,884,302,652"
Belgium,BEL,2008,Euro,POP,Population,"10,404,000"
Belgium,BEL,2008,Euro,CHCUR,Final Consumption,"179,121,000,000"
Belgium,BEL,2008,Euro,GCUR,Govt Collective Consumption Overall,"80,021,000,000"
Belgium,BEL,2008,Euro,ICUR,Domestic Investment,"82,901,000,000"
Belgium,BEL,2008,Euro,EXPC,Exports of goods and serices,"295,645,000,000"
Belgium,BEL,2008,Euro,IMPC,Imports of goods and serices,"292,681,000,000"
Belgium,BEL,2008,Euro,CACUR,Actual Household Consumption,"210,063,527,241"
Belgium,BEL,2008,Euro,GCCUR,Govt Collective Consumption Public Goods,"49,078,472,759"
Belgium,BEL,2009,Euro,POP,Population,"10,414,000"
Belgium,BEL,2009,Euro,CHCUR,Final Consumption,"177,789,000,000"
Belgium,BEL,2009,Euro,GCUR,Govt Collective Consumption Overall,"83,681,000,000"
Belgium,BEL,2009,Euro,ICUR,Domestic Investment,"68,401,000,000"
Belgium,BEL,2009,Euro,EXPC,Exports of goods and serices,"247,464,000,000"
Belgium,BEL,2009,Euro,IMPC,Imports of goods and serices,"238,173,000,000"
Belgium,BEL,2009,Euro,CACUR,Actual Household Consumption,"210,146,776,360"
Belgium,BEL,2009,Euro,GCCUR,Govt Collective Consumption Public Goods,"51,323,223,640"
Benin,BEN,2007,CFA Franc BCEAO,POP,Population,"8,278,158"
Benin,BEN,2007,CFA Franc BCEAO,CHCUR,Final Consumption,"1,979,300,000,000"
Benin,BEN,2007,CFA Franc BCEAO,GCUR,Govt Collective Consumption Overall,"321,400,000,000"
Benin,BEN,2007,CFA Franc BCEAO,ICUR,Domestic Investment,"567,500,000,000"
Benin,BEN,2007,CFA Franc BCEAO,EXPC,Exports of goods and serices,"542,500,000,000"
Benin,BEN,2007,CFA Franc BCEAO,IMPC,Imports of goods and serices,"737,000,000,000"
Benin,BEN,2007,CFA Franc BCEAO,CACUR,Actual Household Consumption,"2,075,725,500,000"
Benin,BEN,2007,CFA Franc BCEAO,GCCUR,Govt Collective Consumption Public Goods,"224,974,504,317"
Benin,BEN,2008,CFA Franc BCEAO,POP,Population,"8,533,000"
Benin,BEN,2008,CFA Franc BCEAO,CHCUR,Final Consumption,"1,765,750,000,000"
Benin,BEN,2008,CFA Franc BCEAO,GCUR,Govt Collective Consumption Overall,"275,834,000,000"
Benin,BEN,2008,CFA Franc BCEAO,ICUR,Domestic Investment,"417,368,000,000"
Benin,BEN,2008,CFA Franc BCEAO,EXPC,Exports of goods and serices,"495,939,000,000"
Benin,BEN,2008,CFA Franc BCEAO,IMPC,Imports of goods and serices,"656,176,000,000"
Benin,BEN,2008,CFA Franc BCEAO,CACUR,Actual Household Consumption,"1,848,504,900,000"
Benin,BEN,2008,CFA Franc BCEAO,GCCUR,Govt Collective Consumption Public Goods,"193,079,083,459"
Benin,BEN,2009,CFA Franc BCEAO,POP,Population,"8,792,000"
Benin,BEN,2009,CFA Franc BCEAO,CHCUR,Final Consumption,"1,884,540,000,000"
Benin,BEN,2009,CFA Franc BCEAO,GCUR,Govt Collective Consumption Overall,"297,902,000,000"
Benin,BEN,2009,CFA Franc BCEAO,ICUR,Domestic Investment,"505,693,000,000"
Benin,BEN,2009,CFA Franc BCEAO,EXPC,Exports of goods and serices,"454,530,000,000"
Benin,BEN,2009,CFA Franc BCEAO,IMPC,Imports of goods and serices,"682,423,000,000"
Benin,BEN,2009,CFA Franc BCEAO,CACUR,Actual Household Consumption,"1,973,915,700,000"
Benin,BEN,2009,CFA Franc BCEAO,GCCUR,Govt Collective Consumption Public Goods,"208,526,306,114"
Burkina Faso,BFA,2007,CFA Franc BCEAO,POP,Population,"14,797,172"
Burkina Faso,BFA,2007,CFA Franc BCEAO,CHCUR,Final Consumption,"2,466,710,000,000"
Burkina Faso,BFA,2007,CFA Franc BCEAO,GCUR,Govt Collective Consumption Overall,"740,295,000,000"
Burkina Faso,BFA,2007,CFA Franc BCEAO,ICUR,Domestic Investment,"494,096,000,000"
Burkina Faso,BFA,2007,CFA Franc BCEAO,EXPC,Exports of goods and serices,"339,366,000,000"
Burkina Faso,BFA,2007,CFA Franc BCEAO,IMPC,Imports of goods and serices,"802,286,000,000"
Burkina Faso,BFA,2007,CFA Franc BCEAO,CACUR,Actual Household Consumption,"2,572,198,800,000"
Burkina Faso,BFA,2007,CFA Franc BCEAO,GCCUR,Govt Collective Consumption Public Goods,"634,806,170,679"
Burkina Faso,BFA,2008,CFA Franc BCEAO,POP,Population,"15,265,000"
Burkina Faso,BFA,2008,CFA Franc BCEAO,CHCUR,Final Consumption,"2,686,960,000,000"
Burkina Faso,BFA,2008,CFA Franc BCEAO,GCUR,Govt Collective Consumption Overall,"748,431,000,000"
Burkina Faso,BFA,2008,CFA Franc BCEAO,ICUR,Domestic Investment,"842,284,000,000"
Burkina Faso,BFA,2008,CFA Franc BCEAO,EXPC,Exports of goods and serices,"335,707,000,000"
Burkina Faso,BFA,2008,CFA Franc BCEAO,IMPC,Imports of goods and serices,"953,094,000,000"
Burkina Faso,BFA,2008,CFA Franc BCEAO,CACUR,Actual Household Consumption,"2,793,608,200,000"
Burkina Faso,BFA,2008,CFA Franc BCEAO,GCCUR,Govt Collective Consumption Public Goods,"641,782,825,937"
Burkina Faso,BFA,2009,CFA Franc BCEAO,POP,Population,"15,746,000"
Burkina Faso,BFA,2009,CFA Franc BCEAO,CHCUR,Final Consumption,"2,761,110,000,000"
Burkina Faso,BFA,2009,CFA Franc BCEAO,GCUR,Govt Collective Consumption Overall,"778,339,000,000"
Burkina Faso,BFA,2009,CFA Franc BCEAO,ICUR,Domestic Investment,"873,384,000,000"
Burkina Faso,BFA,2009,CFA Franc BCEAO,EXPC,Exports of goods and serices,"434,336,000,000"
Burkina Faso,BFA,2009,CFA Franc BCEAO,IMPC,Imports of goods and serices,"1,001,080,000,000"
Burkina Faso,BFA,2009,CFA Franc BCEAO,CACUR,Actual Household Consumption,"2,872,019,900,000"
Burkina Faso,BFA,2009,CFA Franc BCEAO,GCCUR,Govt Collective Consumption Public Goods,"667,429,065,548"
Bangladesh,BGD,2007,Taka,POP,Population,"148,894,000"
Bangladesh,BGD,2007,Taka,CHCUR,Final Consumption,"3,502,120,000,000"
Bangladesh,BGD,2007,Taka,GCUR,Govt Collective Consumption Overall,"261,056,000,000"
Bangladesh,BGD,2007,Taka,ICUR,Domestic Investment,"1,155,900,000,000"
Bangladesh,BGD,2007,Taka,EXPC,Exports of goods and serices,"934,403,000,000"
Bangladesh,BGD,2007,Taka,IMPC,Imports of goods and serices,"1,261,630,000,000"
Bangladesh,BGD,2007,Taka,CACUR,Actual Household Consumption,"3,572,334,100,000"
Bangladesh,BGD,2007,Taka,GCCUR,Govt Collective Consumption Public Goods,"190,841,917,982"
Bangladesh,BGD,2008,Taka,POP,Population,"151,290,000"
Bangladesh,BGD,2008,Taka,CHCUR,Final Consumption,"4,061,400,000,000"
Bangladesh,BGD,2008,Taka,GCUR,Govt Collective Consumption Overall,"288,310,000,000"
Bangladesh,BGD,2008,Taka,ICUR,Domestic Investment,"1,321,320,000,000"
Bangladesh,BGD,2008,Taka,EXPC,Exports of goods and serices,"1,110,180,000,000"
Bangladesh,BGD,2008,Taka,IMPC,Imports of goods and serices,"1,569,320,000,000"
Bangladesh,BGD,2008,Taka,CACUR,Actual Household Consumption,"4,138,944,400,000"
Bangladesh,BGD,2008,Taka,GCCUR,Govt Collective Consumption Public Goods,"210,765,634,092"
Bangladesh,BGD,2009,Taka,POP,Population,"153,700,000"
Bangladesh,BGD,2009,Taka,CHCUR,Final Consumption,"4,604,410,000,000"
Bangladesh,BGD,2009,Taka,GCUR,Govt Collective Consumption Overall,"318,966,000,000"
Bangladesh,BGD,2009,Taka,ICUR,Domestic Investment,"1,488,410,000,000"
Bangladesh,BGD,2009,Taka,EXPC,Exports of goods and serices,"1,287,810,000,000"
Bangladesh,BGD,2009,Taka,IMPC,Imports of goods and serices,"1,875,340,000,000"
Bangladesh,BGD,2009,Taka,CACUR,Actual Household Consumption,"4,690,199,700,000"
Bangladesh,BGD,2009,Taka,GCCUR,Govt Collective Consumption Public Goods,"233,176,342,283"
Bulgaria,BGR,2007,Bulgarian Lev,POP,Population,"7,322,858"
Bulgaria,BGR,2007,Bulgarian Lev,CHCUR,Final Consumption,"41,507,700,000"
Bulgaria,BGR,2007,Bulgarian Lev,GCUR,Govt Collective Consumption Overall,"10,024,500,000"
Bulgaria,BGR,2007,Bulgarian Lev,ICUR,Domestic Investment,"20,518,900,000"
Bulgaria,BGR,2007,Bulgarian Lev,EXPC,Exports of goods and serices,"35,789,700,000"
Bulgaria,BGR,2007,Bulgarian Lev,IMPC,Imports of goods and serices,"47,656,200,000"
Bulgaria,BGR,2007,Bulgarian Lev,CACUR,Actual Household Consumption,"44,927,264,329"
Bulgaria,BGR,2007,Bulgarian Lev,GCCUR,Govt Collective Consumption Public Goods,"6,604,935,671"
Bulgaria,BGR,2008,Bulgarian Lev,POP,Population,"7,263,000"
Bulgaria,BGR,2008,Bulgarian Lev,CHCUR,Final Consumption,"45,998,200,000"
Bulgaria,BGR,2008,Bulgarian Lev,GCUR,Govt Collective Consumption Overall,"11,498,000,000"
Bulgaria,BGR,2008,Bulgarian Lev,ICUR,Domestic Investment,"26,014,500,000"
Bulgaria,BGR,2008,Bulgarian Lev,EXPC,Exports of goods and serices,"40,341,800,000"
Bulgaria,BGR,2008,Bulgarian Lev,IMPC,Imports of goods and serices,"54,557,400,000"
Bulgaria,BGR,2008,Bulgarian Lev,CACUR,Actual Household Consumption,"49,920,405,662"
Bulgaria,BGR,2008,Bulgarian Lev,GCCUR,Govt Collective Consumption Public Goods,"7,575,794,338"
Bulgaria,BGR,2009,Bulgarian Lev,POP,Population,"7,205,000"
Bulgaria,BGR,2009,Bulgarian Lev,CHCUR,Final Consumption,"45,267,500,000"
Bulgaria,BGR,2009,Bulgarian Lev,GCUR,Govt Collective Consumption Overall,"11,138,200,000"
Bulgaria,BGR,2009,Bulgarian Lev,ICUR,Domestic Investment,"17,562,200,000"
Bulgaria,BGR,2009,Bulgarian Lev,EXPC,Exports of goods and serices,"32,782,700,000"
Bulgaria,BGR,2009,Bulgarian Lev,IMPC,Imports of goods and serices,"38,213,400,000"
Bulgaria,BGR,2009,Bulgarian Lev,CACUR,Actual Household Consumption,"49,066,970,439"
Bulgaria,BGR,2009,Bulgarian Lev,GCCUR,Govt Collective Consumption Public Goods,"7,338,729,561"
Bahrain,BHR,2007,Bahraini Dinar,POP,Population,"1,054,000"
Bahrain,BHR,2007,Bahraini Dinar,CHCUR,Final Consumption,"2,328,944,591"
Bahrain,BHR,2007,Bahraini Dinar,GCUR,Govt Collective Consumption Overall,"979,103,802"
Bahrain,BHR,2007,Bahraini Dinar,ICUR,Domestic Investment,"1,874,897,191"
Bahrain,BHR,2007,Bahraini Dinar,EXPC,Exports of goods and serices,"6,510,200,000"
Bahrain,BHR,2007,Bahraini Dinar,IMPC,Imports of goods and serices,"4,747,500,000"
Bahrain,BHR,2007,Bahraini Dinar,CACUR,Actual Household Consumption,"2,783,818,060"
Bahrain,BHR,2007,Bahraini Dinar,GCCUR,Govt Collective Consumption Public Goods,"524,230,334"
Bahrain,BHR,2008,Bahraini Dinar,POP,Population,"1,107,000"
Bahrain,BHR,2008,Bahraini Dinar,CHCUR,Final Consumption,"2,533,920,398"
Bahrain,BHR,2008,Bahraini Dinar,GCUR,Govt Collective Consumption Overall,"1,106,802,773"
Bahrain,BHR,2008,Bahraini Dinar,ICUR,Domestic Investment,"2,824,952,428"
Bahrain,BHR,2008,Bahraini Dinar,EXPC,Exports of goods and serices,"7,983,000,000"
Bahrain,BHR,2008,Bahraini Dinar,IMPC,Imports of goods and serices,"6,119,900,000"
Bahrain,BHR,2008,Bahraini Dinar,CACUR,Actual Household Consumption,"3,048,120,440"
Bahrain,BHR,2008,Bahraini Dinar,GCCUR,Govt Collective Consumption Public Goods,"592,602,731"
Bahrain,BHR,2009,Bahraini Dinar,POP,Population,"1,144,000"
Bahrain,BHR,2009,Bahraini Dinar,CHCUR,Final Consumption,"2,528,361,050"
Bahrain,BHR,2009,Bahraini Dinar,GCUR,Govt Collective Consumption Overall,"1,122,581,652"
Bahrain,BHR,2009,Bahraini Dinar,ICUR,Domestic Investment,"1,976,985,545"
Bahrain,BHR,2009,Bahraini Dinar,EXPC,Exports of goods and serices,"5,905,000,000"
Bahrain,BHR,2009,Bahraini Dinar,IMPC,Imports of goods and serices,"4,269,100,000"
Bahrain,BHR,2009,Bahraini Dinar,CACUR,Actual Household Consumption,"3,049,891,667"
Bahrain,BHR,2009,Bahraini Dinar,GCCUR,Govt Collective Consumption Public Goods,"601,051,035"
Bahamas,BHS,2007,Bahamian Dollar,POP,Population,"302,000"
Bahamas,BHS,2007,Bahamian Dollar,CHCUR,Final Consumption,"5,108,630,000"
Bahamas,BHS,2007,Bahamian Dollar,GCUR,Govt Collective Consumption Overall,"976,052,000"
Bahamas,BHS,2007,Bahamian Dollar,ICUR,Domestic Investment,"2,799,040,000"
Bahamas,BHS,2007,Bahamian Dollar,EXPC,Exports of goods and serices,"3,278,370,000"
Bahamas,BHS,2007,Bahamian Dollar,IMPC,Imports of goods and serices,"4,928,130,000"
Bahamas,BHS,2007,Bahamian Dollar,CACUR,Actual Household Consumption,"5,481,481,689"
Bahamas,BHS,2007,Bahamian Dollar,GCCUR,Govt Collective Consumption Public Goods,"603,200,311"
Bahamas,BHS,2008,Bahamian Dollar,POP,Population,"305,000"
Bahamas,BHS,2008,Bahamian Dollar,CHCUR,Final Consumption,"5,094,541,654"
Bahamas,BHS,2008,Bahamian Dollar,GCUR,Govt Collective Consumption Overall,"945,855,145"
Bahamas,BHS,2008,Bahamian Dollar,ICUR,Domestic Investment,"2,804,003,134"
Bahamas,BHS,2008,Bahamian Dollar,EXPC,Exports of goods and serices,"3,053,874,509"
Bahamas,BHS,2008,Bahamian Dollar,IMPC,Imports of goods and serices,"4,880,899,010"
Bahamas,BHS,2008,Bahamian Dollar,CACUR,Actual Household Consumption,"5,455,858,150"
Bahamas,BHS,2008,Bahamian Dollar,GCCUR,Govt Collective Consumption Public Goods,"584,538,649"
Bahamas,BHS,2009,Bahamian Dollar,POP,Population,"308,000"
Bahamas,BHS,2009,Bahamian Dollar,CHCUR,Final Consumption,"4,874,326,681"
Bahamas,BHS,2009,Bahamian Dollar,GCUR,Govt Collective Consumption Overall,"879,397,351"
Bahamas,BHS,2009,Bahamian Dollar,ICUR,Domestic Investment,"2,702,233,974"
Bahamas,BHS,2009,Bahamian Dollar,EXPC,Exports of goods and serices,"2,729,312,436"
Bahamas,BHS,2009,Bahamian Dollar,IMPC,Imports of goods and serices,"4,637,952,912"
Bahamas,BHS,2009,Bahamian Dollar,CACUR,Actual Household Consumption,"5,210,256,312"
Bahamas,BHS,2009,Bahamian Dollar,GCCUR,Govt Collective Consumption Public Goods,"543,467,720"
Bosnia and Herzegovina,BIH,2007,Convertible Marks,POP,Population,"4,552,198"
Bosnia and Herzegovina,BIH,2007,Convertible Marks,CHCUR,Final Consumption,"20,137,000,000"
Bosnia and Herzegovina,BIH,2007,Convertible Marks,GCUR,Govt Collective Consumption Overall,"4,697,000,000"
Bosnia and Herzegovina,BIH,2007,Convertible Marks,ICUR,Domestic Investment,"6,764,000,000"
Bosnia and Herzegovina,BIH,2007,Convertible Marks,EXPC,Exports of goods and serices,"8,124,000,000"
Bosnia and Herzegovina,BIH,2007,Convertible Marks,IMPC,Imports of goods and serices,"15,013,000,000"
Bosnia and Herzegovina,BIH,2007,Convertible Marks,CACUR,Actual Household Consumption,"22,219,232,761"
Bosnia and Herzegovina,BIH,2007,Convertible Marks,GCCUR,Govt Collective Consumption Public Goods,"2,614,767,239"
Bosnia and Herzegovina,BIH,2008,Convertible Marks,POP,Population,"4,590,000"
Bosnia and Herzegovina,BIH,2008,Convertible Marks,CHCUR,Final Consumption,"22,693,000,000"
Bosnia and Herzegovina,BIH,2008,Convertible Marks,GCUR,Govt Collective Consumption Overall,"5,571,000,000"
Bosnia and Herzegovina,BIH,2008,Convertible Marks,ICUR,Domestic Investment,"7,909,000,000"
Bosnia and Herzegovina,BIH,2008,Convertible Marks,EXPC,Exports of goods and serices,"9,090,000,000"
Bosnia and Herzegovina,BIH,2008,Convertible Marks,IMPC,Imports of goods and serices,"17,172,000,000"
Bosnia and Herzegovina,BIH,2008,Convertible Marks,CACUR,Actual Household Consumption,"25,162,686,760"
Bosnia and Herzegovina,BIH,2008,Convertible Marks,GCCUR,Govt Collective Consumption Public Goods,"3,101,313,240"
Bosnia and Herzegovina,BIH,2009,Convertible Marks,POP,Population,"4,613,000"
Bosnia and Herzegovina,BIH,2009,Convertible Marks,CHCUR,Final Consumption,"21,767,179,000"
Bosnia and Herzegovina,BIH,2009,Convertible Marks,GCUR,Govt Collective Consumption Overall,"5,749,780,000"
Bosnia and Herzegovina,BIH,2009,Convertible Marks,ICUR,Domestic Investment,"5,523,912,000"
Bosnia and Herzegovina,BIH,2009,Convertible Marks,EXPC,Exports of goods and serices,"7,651,200,000"
Bosnia and Herzegovina,BIH,2009,Convertible Marks,IMPC,Imports of goods and serices,"13,264,600,000"
Bosnia and Herzegovina,BIH,2009,Convertible Marks,CACUR,Actual Household Consumption,"24,316,120,938"
Bosnia and Herzegovina,BIH,2009,Convertible Marks,GCCUR,Govt Collective Consumption Public Goods,"3,200,838,062"
Belarus,BLR,2007,Belarussian Ruble,POP,Population,"9,724,723"
Belarus,BLR,2007,Belarussian Ruble,CHCUR,Final Consumption,"50,342,500,000,000"
Belarus,BLR,2007,Belarussian Ruble,GCUR,Govt Collective Consumption Overall,"17,998,100,000,000"
Belarus,BLR,2007,Belarussian Ruble,ICUR,Domestic Investment,"33,125,500,000,000"
Belarus,BLR,2007,Belarussian Ruble,EXPC,Exports of goods and serices,"59,215,400,000,000"
Belarus,BLR,2007,Belarussian Ruble,IMPC,Imports of goods and serices,"65,305,600,000,000"
Belarus,BLR,2007,Belarussian Ruble,CACUR,Actual Household Consumption,"60,121,361,000,000"
Belarus,BLR,2007,Belarussian Ruble,GCCUR,Govt Collective Consumption Public Goods,"8,219,238,500,000"
Belarus,BLR,2008,Belarussian Ruble,POP,Population,"9,816,354"
Belarus,BLR,2008,Belarussian Ruble,CHCUR,Final Consumption,"67,435,700,000,000"
Belarus,BLR,2008,Belarussian Ruble,GCUR,Govt Collective Consumption Overall,"21,447,900,000,000"
Belarus,BLR,2008,Belarussian Ruble,ICUR,Domestic Investment,"48,855,400,000,000"
Belarus,BLR,2008,Belarussian Ruble,EXPC,Exports of goods and serices,"79,091,600,000,000"
Belarus,BLR,2008,Belarussian Ruble,IMPC,Imports of goods and serices,"89,116,600,000,000"
Belarus,BLR,2008,Belarussian Ruble,CACUR,Actual Household Consumption,"79,088,932,000,000"
Belarus,BLR,2008,Belarussian Ruble,GCCUR,Govt Collective Consumption Public Goods,"9,794,667,600,000"
Belarus,BLR,2009,Belarussian Ruble,POP,Population,"9,769,913"
Belarus,BLR,2009,Belarussian Ruble,CHCUR,Final Consumption,"76,263,500,000,000"
Belarus,BLR,2009,Belarussian Ruble,GCUR,Govt Collective Consumption Overall,"22,846,900,000,000"
Belarus,BLR,2009,Belarussian Ruble,ICUR,Domestic Investment,"52,402,600,000,000"
Belarus,BLR,2009,Belarussian Ruble,EXPC,Exports of goods and serices,"69,413,800,000,000"
Belarus,BLR,2009,Belarussian Ruble,IMPC,Imports of goods and serices,"84,972,200,000,000"
Belarus,BLR,2009,Belarussian Ruble,CACUR,Actual Household Consumption,"88,676,848,000,000"
Belarus,BLR,2009,Belarussian Ruble,GCCUR,Govt Collective Consumption Public Goods,"10,433,552,000,000"
Belize,BLZ,2007,Belize Dollar,POP,Population,"294,610"
Belize,BLZ,2007,Belize Dollar,CHCUR,Final Consumption,"1,704,800,000"
Belize,BLZ,2007,Belize Dollar,GCUR,Govt Collective Consumption Overall,"390,700,000"
Belize,BLZ,2007,Belize Dollar,ICUR,Domestic Investment,"501,900,000"
Belize,BLZ,2007,Belize Dollar,EXPC,Exports of goods and serices,"1,529,000,000"
Belize,BLZ,2007,Belize Dollar,IMPC,Imports of goods and serices,"1,575,100,000"
Belize,BLZ,2007,Belize Dollar,CACUR,Actual Household Consumption,"1,837,171,421"
Belize,BLZ,2007,Belize Dollar,GCCUR,Govt Collective Consumption Public Goods,"258,328,579"
Belize,BLZ,2008,Belize Dollar,POP,Population,"301,000"
Belize,BLZ,2008,Belize Dollar,CHCUR,Final Consumption,"1,758,800,000"
Belize,BLZ,2008,Belize Dollar,GCUR,Govt Collective Consumption Overall,"430,400,000"
Belize,BLZ,2008,Belize Dollar,ICUR,Domestic Investment,"740,000,000"
Belize,BLZ,2008,Belize Dollar,EXPC,Exports of goods and serices,"1,687,100,000"
Belize,BLZ,2008,Belize Dollar,IMPC,Imports of goods and serices,"1,903,400,000"
Belize,BLZ,2008,Belize Dollar,CACUR,Actual Household Consumption,"1,904,622,010"
Belize,BLZ,2008,Belize Dollar,GCCUR,Govt Collective Consumption Public Goods,"284,577,990"
Belize,BLZ,2009,Belize Dollar,POP,Population,"308,000"
Belize,BLZ,2009,Belize Dollar,CHCUR,Final Consumption,"1,732,465,039"
Belize,BLZ,2009,Belize Dollar,GCUR,Govt Collective Consumption Overall,"420,541,636"
Belize,BLZ,2009,Belize Dollar,ICUR,Domestic Investment,"735,700,366"
Belize,BLZ,2009,Belize Dollar,EXPC,Exports of goods and serices,"1,665,666,253"
Belize,BLZ,2009,Belize Dollar,IMPC,Imports of goods and serices,"1,879,564,239"
Belize,BLZ,2009,Belize Dollar,CACUR,Actual Household Consumption,"1,874,946,979"
