Cntry,CntryCo,AttName,AttCode,Year,AttValue
Botswana,BWA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,17.1
Botswana,BWA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,17.1
Botswana,BWA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,17
Botswana,BWA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,9.3
Botswana,BWA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,1.7
Botswana,BWA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,1.4
Botswana,BWA,Cost to register property (% of property value),IC.RP.COST,2007,5
Botswana,BWA,Cost to register property (% of property value),IC.RP.COST,2008,5
Botswana,BWA,Cost to register property (% of property value),IC.RP.COST,2009,5
Brazil,BRA,Time required to start a business (days),IC.REG.DURS,2007,152
Brazil,BRA,Time required to start a business (days),IC.REG.DURS,2008,147
Brazil,BRA,Time required to start a business (days),IC.REG.DURS,2009,122
Brazil,BRA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,69.2
Brazil,BRA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,68.5
Brazil,BRA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,65.7
Brazil,BRA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,10.4
Brazil,BRA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,8.2
Brazil,BRA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,6.9
Brazil,BRA,Cost to register property (% of property value),IC.RP.COST,2007,2.8
Brazil,BRA,Cost to register property (% of property value),IC.RP.COST,2008,2.7
Brazil,BRA,Cost to register property (% of property value),IC.RP.COST,2009,2.6
Brazil - Rio de Janeiro,BRA_Rio,Time required to start a business (days),IC.REG.DURS,2007,..
Brazil - Rio de Janeiro,BRA_Rio,Time required to start a business (days),IC.REG.DURS,2008,..
Brazil - Rio de Janeiro,BRA_Rio,Time required to start a business (days),IC.REG.DURS,2009,..
Brazil - Rio de Janeiro,BRA_Rio,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,..
Brazil - Rio de Janeiro,BRA_Rio,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,..
Brazil - Rio de Janeiro,BRA_Rio,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,..
Brazil - Rio de Janeiro,BRA_Rio,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,..
Brazil - Rio de Janeiro,BRA_Rio,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,..
Brazil - Rio de Janeiro,BRA_Rio,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,..
Brazil - Rio de Janeiro,BRA_Rio,Cost to register property (% of property value),IC.RP.COST,2007,..
Brazil - Rio de Janeiro,BRA_Rio,Cost to register property (% of property value),IC.RP.COST,2008,..
Brazil - Rio de Janeiro,BRA_Rio,Cost to register property (% of property value),IC.RP.COST,2009,..
Brazil - São Paulo,BRA_SPL,Time required to start a business (days),IC.REG.DURS,2007,152
Brazil - São Paulo,BRA_SPL,Time required to start a business (days),IC.REG.DURS,2008,147
Brazil - São Paulo,BRA_SPL,Time required to start a business (days),IC.REG.DURS,2009,122
Brazil - São Paulo,BRA_SPL,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,69.2
Brazil - São Paulo,BRA_SPL,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,68.5
Brazil - São Paulo,BRA_SPL,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,65.7
Brazil - São Paulo,BRA_SPL,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,10.4
Brazil - São Paulo,BRA_SPL,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,8.2
Brazil - São Paulo,BRA_SPL,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,6.9
Brazil - São Paulo,BRA_SPL,Cost to register property (% of property value),IC.RP.COST,2007,2.8
Brazil - São Paulo,BRA_SPL,Cost to register property (% of property value),IC.RP.COST,2008,2.7
Brazil - São Paulo,BRA_SPL,Cost to register property (% of property value),IC.RP.COST,2009,2.6
Brunei Darussalam,BRN,Time required to start a business (days),IC.REG.DURS,2007,121
Brunei Darussalam,BRN,Time required to start a business (days),IC.REG.DURS,2008,121
Brunei Darussalam,BRN,Time required to start a business (days),IC.REG.DURS,2009,121
Brunei Darussalam,BRN,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,37.4
Brunei Darussalam,BRN,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,37.4
Brunei Darussalam,BRN,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,30.1
Brunei Darussalam,BRN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,9.1
Brunei Darussalam,BRN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,9.3
Brunei Darussalam,BRN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,9.9
Brunei Darussalam,BRN,Cost to register property (% of property value),IC.RP.COST,2007,0.6
Brunei Darussalam,BRN,Cost to register property (% of property value),IC.RP.COST,2008,0.6
Brunei Darussalam,BRN,Cost to register property (% of property value),IC.RP.COST,2009,0.6
Bulgaria,BGR,Time required to start a business (days),IC.REG.DURS,2007,45
Bulgaria,BGR,Time required to start a business (days),IC.REG.DURS,2008,56
Bulgaria,BGR,Time required to start a business (days),IC.REG.DURS,2009,25
Bulgaria,BGR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,35.8
Bulgaria,BGR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,33.9
Bulgaria,BGR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,30.4
Bulgaria,BGR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,7.6
Bulgaria,BGR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,3
Bulgaria,BGR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,2.6
Bulgaria,BGR,Cost to register property (% of property value),IC.RP.COST,2007,2.3
Bulgaria,BGR,Cost to register property (% of property value),IC.RP.COST,2008,2.3
Bulgaria,BGR,Cost to register property (% of property value),IC.RP.COST,2009,2.8
Burkina Faso,BFA,Time required to start a business (days),IC.REG.DURS,2007,18
Burkina Faso,BFA,Time required to start a business (days),IC.REG.DURS,2008,16
Burkina Faso,BFA,Time required to start a business (days),IC.REG.DURS,2009,14
Burkina Faso,BFA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,47.6
Burkina Faso,BFA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,44.5
Burkina Faso,BFA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,44.5
Burkina Faso,BFA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,82.1
Burkina Faso,BFA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,62.3
Burkina Faso,BFA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,50.5
Burkina Faso,BFA,Cost to register property (% of property value),IC.RP.COST,2007,15.1
Burkina Faso,BFA,Cost to register property (% of property value),IC.RP.COST,2008,13.4
Burkina Faso,BFA,Cost to register property (% of property value),IC.RP.COST,2009,13.2
Burundi,BDI,Time required to start a business (days),IC.REG.DURS,2007,13
Burundi,BDI,Time required to start a business (days),IC.REG.DURS,2008,13
Burundi,BDI,Time required to start a business (days),IC.REG.DURS,2009,13
Burundi,BDI,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,280.2
Burundi,BDI,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,280.2
Burundi,BDI,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,280.2
Burundi,BDI,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,241.2
Burundi,BDI,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,206.7
Burundi,BDI,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,145.7
Burundi,BDI,Cost to register property (% of property value),IC.RP.COST,2007,7.4
Burundi,BDI,Cost to register property (% of property value),IC.RP.COST,2008,4
Burundi,BDI,Cost to register property (% of property value),IC.RP.COST,2009,3.7
Cambodia,KHM,Time required to start a business (days),IC.REG.DURS,2007,86
Cambodia,KHM,Time required to start a business (days),IC.REG.DURS,2008,102
Cambodia,KHM,Time required to start a business (days),IC.REG.DURS,2009,102
Cambodia,KHM,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,21.5
Cambodia,KHM,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,21.5
Cambodia,KHM,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,22.6
Cambodia,KHM,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,190.3
Cambodia,KHM,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,150.7
Cambodia,KHM,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,137.6
Cambodia,KHM,Cost to register property (% of property value),IC.RP.COST,2007,4.4
Cambodia,KHM,Cost to register property (% of property value),IC.RP.COST,2008,4.4
Cambodia,KHM,Cost to register property (% of property value),IC.RP.COST,2009,4.4
Cameroon,CMR,Time required to start a business (days),IC.REG.DURS,2007,38
Cameroon,CMR,Time required to start a business (days),IC.REG.DURS,2008,38
Cameroon,CMR,Time required to start a business (days),IC.REG.DURS,2009,35
Cameroon,CMR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,50.8
Cameroon,CMR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,50.4
Cameroon,CMR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,48.8
Cameroon,CMR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,143.5
Cameroon,CMR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,151.5
Cameroon,CMR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,128.4
Cameroon,CMR,Cost to register property (% of property value),IC.RP.COST,2007,19.1
Cameroon,CMR,Cost to register property (% of property value),IC.RP.COST,2008,19.2
Cameroon,CMR,Cost to register property (% of property value),IC.RP.COST,2009,19.2
Canada,CAN,Time required to start a business (days),IC.REG.DURS,2007,3.5
Canada,CAN,Time required to start a business (days),IC.REG.DURS,2008,5.5
Canada,CAN,Time required to start a business (days),IC.REG.DURS,2009,5.5
Canada,CAN,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,44.3
Canada,CAN,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,44.1
Canada,CAN,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,42.3
Canada,CAN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,0.8
Canada,CAN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,0.4
Canada,CAN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,0.4
Canada,CAN,Cost to register property (% of property value),IC.RP.COST,2007,1.8
Canada,CAN,Cost to register property (% of property value),IC.RP.COST,2008,1.8
Canada,CAN,Cost to register property (% of property value),IC.RP.COST,2009,1.8
Cape Verde,CPV,Time required to start a business (days),IC.REG.DURS,2007,52
Cape Verde,CPV,Time required to start a business (days),IC.REG.DURS,2008,52
Cape Verde,CPV,Time required to start a business (days),IC.REG.DURS,2009,24
Cape Verde,CPV,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,53.1
Cape Verde,CPV,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,53.1
Cape Verde,CPV,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,49.7
Cape Verde,CPV,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,40.1
Cape Verde,CPV,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,35.7
Cape Verde,CPV,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,17
Cape Verde,CPV,Cost to register property (% of property value),IC.RP.COST,2007,7.8
Cape Verde,CPV,Cost to register property (% of property value),IC.RP.COST,2008,7.7
Cape Verde,CPV,Cost to register property (% of property value),IC.RP.COST,2009,7.6
Cayman Islands,CYM,Time required to start a business (days),IC.REG.DURS,2007,..
Cayman Islands,CYM,Time required to start a business (days),IC.REG.DURS,2008,..
Cayman Islands,CYM,Time required to start a business (days),IC.REG.DURS,2009,..
Cayman Islands,CYM,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,..
Cayman Islands,CYM,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,..
Cayman Islands,CYM,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,..
Cayman Islands,CYM,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,..
Cayman Islands,CYM,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,..
Cayman Islands,CYM,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,..
Cayman Islands,CYM,Cost to register property (% of property value),IC.RP.COST,2007,..
Cayman Islands,CYM,Cost to register property (% of property value),IC.RP.COST,2008,..
Cayman Islands,CYM,Cost to register property (% of property value),IC.RP.COST,2009,..
Central African Republic,CAF,Time required to start a business (days),IC.REG.DURS,2007,22
Central African Republic,CAF,Time required to start a business (days),IC.REG.DURS,2008,23
Central African Republic,CAF,Time required to start a business (days),IC.REG.DURS,2009,24
Central African Republic,CAF,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,203.8
Central African Republic,CAF,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,203.8
Central African Republic,CAF,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,203.8
Central African Republic,CAF,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,210.8
Central African Republic,CAF,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,237.6
Central African Republic,CAF,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,244.9
Central African Republic,CAF,Cost to register property (% of property value),IC.RP.COST,2007,18.6
Central African Republic,CAF,Cost to register property (% of property value),IC.RP.COST,2008,18.6
Central African Republic,CAF,Cost to register property (% of property value),IC.RP.COST,2009,18.6
Chad,TCD,Time required to start a business (days),IC.REG.DURS,2007,62
Chad,TCD,Time required to start a business (days),IC.REG.DURS,2008,62
Chad,TCD,Time required to start a business (days),IC.REG.DURS,2009,62
Chad,TCD,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,74
Chad,TCD,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,71.3
Chad,TCD,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,71.3
Chad,TCD,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,273.3
Chad,TCD,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,253.1
Chad,TCD,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,246.4
Chad,TCD,Cost to register property (% of property value),IC.RP.COST,2007,18.8
Chad,TCD,Cost to register property (% of property value),IC.RP.COST,2008,18.7
Chad,TCD,Cost to register property (% of property value),IC.RP.COST,2009,18.7
Channel Islands,CHI,Time required to start a business (days),IC.REG.DURS,2007,..
Channel Islands,CHI,Time required to start a business (days),IC.REG.DURS,2008,..
Channel Islands,CHI,Time required to start a business (days),IC.REG.DURS,2009,..
Channel Islands,CHI,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,..
Channel Islands,CHI,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,..
Channel Islands,CHI,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,..
Channel Islands,CHI,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,..
Channel Islands,CHI,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,..
Channel Islands,CHI,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,..
Channel Islands,CHI,Cost to register property (% of property value),IC.RP.COST,2007,..
Channel Islands,CHI,Cost to register property (% of property value),IC.RP.COST,2008,..
Channel Islands,CHI,Cost to register property (% of property value),IC.RP.COST,2009,..
Chile,CHL,Time required to start a business (days),IC.REG.DURS,2007,40
Chile,CHL,Time required to start a business (days),IC.REG.DURS,2008,40
Chile,CHL,Time required to start a business (days),IC.REG.DURS,2009,40
Chile,CHL,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,25.1
Chile,CHL,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,25.1
Chile,CHL,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,24.8
Chile,CHL,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,8.6
Chile,CHL,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,7.5
Chile,CHL,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,6.9
Chile,CHL,Cost to register property (% of property value),IC.RP.COST,2007,1.3
Chile,CHL,Cost to register property (% of property value),IC.RP.COST,2008,1.3
Chile,CHL,Cost to register property (% of property value),IC.RP.COST,2009,1.3
China,CHN,Time required to start a business (days),IC.REG.DURS,2007,35
China,CHN,Time required to start a business (days),IC.REG.DURS,2008,41
China,CHN,Time required to start a business (days),IC.REG.DURS,2009,38
China,CHN,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,84
China,CHN,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,82.7
China,CHN,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,81.4
China,CHN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,8.4
China,CHN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,8.4
China,CHN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,4.9
China,CHN,Cost to register property (% of property value),IC.RP.COST,2007,3.6
China,CHN,Cost to register property (% of property value),IC.RP.COST,2008,3.7
China,CHN,Cost to register property (% of property value),IC.RP.COST,2009,3.6
China - Beijing,CHN_Beij,Time required to start a business (days),IC.REG.DURS,2007,..
China - Beijing,CHN_Beij,Time required to start a business (days),IC.REG.DURS,2008,..
China - Beijing,CHN_Beij,Time required to start a business (days),IC.REG.DURS,2009,..
China - Beijing,CHN_Beij,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,..
China - Beijing,CHN_Beij,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,..
China - Beijing,CHN_Beij,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,..
China - Beijing,CHN_Beij,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,..
China - Beijing,CHN_Beij,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,..
China - Beijing,CHN_Beij,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,..
China - Beijing,CHN_Beij,Cost to register property (% of property value),IC.RP.COST,2007,..
China - Beijing,CHN_Beij,Cost to register property (% of property value),IC.RP.COST,2008,..
China - Beijing,CHN_Beij,Cost to register property (% of property value),IC.RP.COST,2009,..
